objective,valid_geo,valid_pos,valid_dd,formula_id
0.015035431879812856,0.026977684259474465,0.6666666666666666,-0.03208998764803994,F04061
0.014939706777916499,0.026772303720635094,0.8333333333333334,-0.01193127798679905,F01985
0.014921125845029842,0.024522240126305602,0.6666666666666666,-0.03153492635896349,F00892
0.01485165246860993,0.017782745819989464,0.8333333333333334,-0.00146222564052656,F02822
0.014441387142508935,0.023084243626498056,0.8333333333333334,-0.020144306800848555,F03632
0.014411045448830841,0.021026234723172856,0.8333333333333334,-0.018852916085400184,F00447
0.01431185349486622,0.02448007162181798,0.6666666666666666,-0.02707497553830407,F01546
0.014264490515087207,0.031427605436868115,0.8333333333333334,-0.038280944418070395,F00837
0.014234183738227647,0.019904751871951752,0.8333333333333334,-0.01420438507384647,F01112
0.014194969811858714,0.019275757922890626,0.5,-0.013397920484319314,F01139
0.014186168418292525,0.023156963656483794,0.5,-0.03395808236105369,F04554
0.014121186353522105,0.02333941314441463,0.8333333333333334,-0.0290959848664869,F00602
0.014116580657022114,0.011450193015072305,0.8333333333333334,-0.016855875804299703,F02332
0.014088769728576993,0.014850890357783768,0.8333333333333334,0.0,F03441
0.0139421241886503,0.022976837584945668,0.8333333333333334,-0.0290959848664869,F04718
0.01393793108543515,0.023589069721966397,0.6666666666666666,-0.03453482641006067,F04776
0.01391666174103379,0.02653412543423038,0.8333333333333334,-0.02834386075682427,F04103
0.013769997054330966,0.01809775049991656,0.6666666666666666,-0.012540306819275537,F04782
0.01364570733305153,0.01482989477571963,0.6666666666666666,-0.019586383959204978,F00037
0.01364570733305153,0.01482989477571963,0.6666666666666666,-0.019586383959204978,F00121
0.01364570733305153,0.01482989477571963,0.6666666666666666,-0.019586383959204978,F00541
0.01364570733305153,0.01482989477571963,0.6666666666666666,-0.019586383959204978,F00949
0.01364570733305153,0.01482989477571963,0.6666666666666666,-0.019586383959204978,F02041
