formula_id,months,geo,cum,pos,dd,ge7,min,max
F02916,60,0.0012500947000945047,0.07783978494100152,0.5833333333333334,-0.3791026385441738,3,-0.09693319810606986,0.14733370940110452
F03024,60,0.0012491591783848589,0.0777793615923823,0.5333333333333333,-0.39365604433376944,1,-0.08617805055671199,0.3390783824408897
F01336,60,0.0012449492327607748,0.07750749141700597,0.48333333333333334,-0.6527211512246949,12,-0.22104148350552852,0.36557594830518714
F04634,60,0.0012413811350699975,0.07727712334321257,0.45,-0.5414740073575565,7,-0.1834761053048866,0.39150250191538627
F02614,60,0.001236331430897271,0.07695118067215456,0.4666666666666667,-0.45601141523398603,4,-0.11919009319071075,0.2666029661882879
F03708,60,0.0012357494583029242,0.07691362238709831,0.4166666666666667,-0.6522913180276265,9,-0.129312677569026,0.34690104687823786
F02685,60,0.0012351618473306297,0.0768757015294772,0.4666666666666667,-0.5571973629523002,10,-0.13474800921557115,0.17829467094558413
F02609,60,0.0012346797190050333,0.0768445888644338,0.5,-0.6441437849689767,10,-0.17398968653074093,0.2642540901770485
F02823,60,0.0012305604197087182,0.07657879862083172,0.45,-0.37949530467898707,5,-0.09522431277061616,0.27539305977210043
F00360,60,0.0012300251761146227,0.0765442677440662,0.4666666666666667,-0.7533497020764124,9,-0.22104148350552852,0.4658552146160859
F00870,60,0.0012183754646032448,0.07579296428569404,0.48333333333333334,-0.4230645423279803,5,-0.09888037584059675,0.14371019990900533
F01799,60,0.0012101086245901644,0.07526013891964878,0.45,-0.3999435478242913,2,-0.10247774434637837,0.21968626993278695
F03796,60,0.0012087613243707844,0.0751733255304925,0.5166666666666667,-0.725929341773927,13,-0.22104148350552852,0.35128402727516755
F02817,60,0.0012086593449535574,0.07516675475980494,0.4166666666666667,-0.654052733531368,8,-0.12220326402129751,0.36360091492377916
F00324,60,0.0012065170028080232,0.07502872780760605,0.48333333333333334,-0.668913473055069,11,-0.17460198884397674,0.3262475932976094
F01416,60,0.0012033779069810656,0.0748265134174273,0.4666666666666667,-0.6429399616362648,12,-0.151295163393416,0.20784354504766756
F01018,60,0.0011986823762143454,0.07452410636050688,0.48333333333333334,-0.48836213001884543,7,-0.11716732576787636,0.12610855992403364
F01638,60,0.0011941208890400225,0.0742304122531241,0.5166666666666667,-0.6053610203882809,6,-0.22104148350552852,0.41663510520288516
F02696,60,0.0011925299371283362,0.07412799642109902,0.4166666666666667,-0.6480249860371515,11,-0.13280264695010047,0.2508895549434692
F03663,60,0.0011881006043058862,0.07384291341984528,0.43333333333333335,-0.713355361258595,10,-0.22104148350552852,0.38639736174393857
F01870,60,0.0011835095997425272,0.0735475033444053,0.5166666666666667,-0.6380771509759868,12,-0.12219991859782182,0.4589924577818647
F02300,60,0.0011732233495735961,0.0728859204174821,0.5333333333333333,-0.5938845374794887,8,-0.22104148350552852,0.28419440208210855
F03166,60,0.0011701189516644854,0.07268633296839666,0.43333333333333335,-0.5693561671903087,3,-0.09002554171814754,0.42287617412350187
F01485,60,0.0011682151673734213,0.0725639532370228,0.43333333333333335,-0.5067390417912684,6,-0.12073216440233817,0.35996367942656005
F03747,60,0.001163253936460043,0.07224509815069391,0.5166666666666667,-0.481360234077832,5,-0.13107181189612602,0.23669745085988178
F03910,60,0.0011592547744280046,0.0719881424579325,0.5166666666666667,-0.5554748387890639,10,-0.13830993091360566,0.2734920686476875
