candidate,kind,pool,rule,bps,avg_exposure,avg_active_names,avg_turnover,FULL5Y_months,FULL5Y_geo_monthly,FULL5Y_cumulative,FULL5Y_positive_month_pct,FULL5Y_worst_month,FULL5Y_best_month,FULL5Y_max_drawdown_pct,TRAIN_months,TRAIN_geo_monthly,TRAIN_cumulative,TRAIN_positive_month_pct,TRAIN_worst_month,TRAIN_best_month,TRAIN_max_drawdown_pct,DEV_months,DEV_geo_monthly,DEV_cumulative,DEV_positive_month_pct,DEV_worst_month,DEV_best_month,DEV_max_drawdown_pct,OOS_months,OOS_geo_monthly,OOS_cumulative,OOS_positive_month_pct,OOS_worst_month,OOS_best_month,OOS_max_drawdown_pct,HOLDOUT_months,HOLDOUT_geo_monthly,HOLDOUT_cumulative,HOLDOUT_positive_month_pct,HOLDOUT_worst_month,HOLDOUT_best_month,HOLDOUT_max_drawdown_pct
BB_REENTRY_RSI,STRATEGY,20,BB_REENTRY_UP==1 & RSI14<50,60.0,0.0475,0.95,0.046666666666666676,59,0.0006244556108900909,0.0375180623418323,0.23728813559322035,-0.04094022100378681,0.060891710414939,-0.0542963235021926,11,0.001646823995067773,0.018264964917180215,0.2727272727272727,-0.006692056074766356,0.014417912085127462,-0.006692056074766306,12,0.001357235203568411,0.01640895192649605,0.16666666666666666,-0.04094022100378681,0.060891710414939,-0.01069450543760131,12,-0.004166095143218056,-0.04886338237961019,0.16666666666666666,-0.037712606911609735,0.018998933809232038,-0.05317769813562656,12,0.004810347128317965,0.05927612355952183,0.4166666666666667,-0.008783331781129,0.028716666666666637,-0.008783331781129
SQUEEZE_RELEASE_MOM,STRATEGY,20,SQUEEZE_RELEASE==1 & MACD_HIST>0 & close>EMA20,20.0,0.0,0.0,0.0,59,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0
SQUEEZE_RELEASE_MOM,STRATEGY,20,SQUEEZE_RELEASE==1 & MACD_HIST>0 & close>EMA20,40.0,0.0,0.0,0.0,59,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0
SQUEEZE_RELEASE_MOM,STRATEGY,20,SQUEEZE_RELEASE==1 & MACD_HIST>0 & close>EMA20,60.0,0.0,0.0,0.0,59,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0
SQUEEZE_KC15_MOM,STRATEGY,20,SQUEEZE_KC_RELEASE_15==1 & MACD_HIST>0 & close>EMA20,20.0,0.0,0.0,0.0,59,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0
SQUEEZE_KC15_MOM,STRATEGY,20,SQUEEZE_KC_RELEASE_15==1 & MACD_HIST>0 & close>EMA20,40.0,0.0,0.0,0.0,59,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0
SQUEEZE_KC15_MOM,STRATEGY,20,SQUEEZE_KC_RELEASE_15==1 & MACD_HIST>0 & close>EMA20,60.0,0.0,0.0,0.0,59,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0
SQUEEZE_KC20_TV,STRATEGY,20,SQUEEZE_KC_RELEASE_20==1 & TV_ALL_D>0.1,20.0,0.0,0.0,0.0,59,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0
SQUEEZE_KC20_TV,STRATEGY,20,SQUEEZE_KC_RELEASE_20==1 & TV_ALL_D>0.1,40.0,0.0,0.0,0.0,59,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0
SQUEEZE_KC20_TV,STRATEGY,20,SQUEEZE_KC_RELEASE_20==1 & TV_ALL_D>0.1,60.0,0.0,0.0,0.0,59,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0
DONCHIAN55_TV,STRATEGY,20,BREAKOUT55==1 & TV_MA_D>0,20.0,0.0,0.0,0.0,59,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0
DONCHIAN55_TV,STRATEGY,20,BREAKOUT55==1 & TV_MA_D>0,40.0,0.0,0.0,0.0,59,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0
DONCHIAN55_TV,STRATEGY,20,BREAKOUT55==1 & TV_MA_D>0,60.0,0.0,0.0,0.0,59,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0
DONCHIAN55_ADX,STRATEGY,20,BREAKOUT55==1 & ADX14>20 & TV_MA_D>0,20.0,0.0,0.0,0.0,59,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0
DONCHIAN55_ADX,STRATEGY,20,BREAKOUT55==1 & ADX14>20 & TV_MA_D>0,40.0,0.0,0.0,0.0,59,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0
DONCHIAN55_ADX,STRATEGY,20,BREAKOUT55==1 & ADX14>20 & TV_MA_D>0,60.0,0.0,0.0,0.0,59,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0
ICHIMOKU_RSI_MACD,STRATEGY,20,price_above_cloud & RSI14>30 & MACD>MACD_SIGNAL,20.0,0.0,0.0,0.0,59,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0
ICHIMOKU_RSI_MACD,STRATEGY,20,price_above_cloud & RSI14>30 & MACD>MACD_SIGNAL,40.0,0.0,0.0,0.0,59,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0
ICHIMOKU_RSI_MACD,STRATEGY,20,price_above_cloud & RSI14>30 & MACD>MACD_SIGNAL,60.0,0.0,0.0,0.0,59,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0
RSI_DIV_HAMMER,REVERSAL,20,RSI_BULL_DIV_PROXY==1 & BULL_REVERSAL==1,20.0,0.011666666666666667,0.23333333333333334,0.011666666666666667,59,0.00011941055194673929,0.0070696749528480485,0.06779661016949153,-0.021359298075569907,0.019949999999999996,-0.031927816344602844,11,-0.00281974523938433,-0.030583573125606334,0.0,-0.021359298075569907,0.0,-0.030583573125606334,12,0.0016349684589300416,0.019797012599749753,0.08333333333333333,-0.0001,0.019949999999999996,-5.0000000000105516e-05,12,-0.00032417805247575096,-0.003883208086236545,0.08333333333333333,-0.004032300884955753,0.0026285688626827178,-0.006445027420510452,12,0.0019753307865296604,0.023963200165196152,0.16666666666666666,-0.008383334989017837,0.017176888525495364,-0.008482494176477284
RSI_DIV_HAMMER,REVERSAL,20,RSI_BULL_DIV_PROXY==1 & BULL_REVERSAL==1,40.0,0.011666666666666667,0.23333333333333334,0.011666666666666667,59,9.565444236164268e-05,0.0056592958503685065,0.06779661016949153,-0.021459298075569906,0.019899999999999998,-0.03260851102689166,11,-0.002856305499286058,-0.03097446716775687,0.0,-0.021459298075569906,0.0,-0.03097446716775687,12,0.001618354647343884,0.019594050398000107,0.08333333333333333,-0.0002,0.019899999999999998,-9.999999999987796e-05,12,-0.0003491865267874613,-0.004182200219765453,0.08333333333333333,-0.004082300884955753,0.002578568862682718,-0.006644045215182026,12,0.001950378725112128,0.023657246602981186,0.16666666666666666,-0.008433334989017837,0.017126888525495366,-0.008631638406353392
RSI_DIV_HAMMER,REVERSAL,20,RSI_BULL_DIV_PROXY==1 & BULL_REVERSAL==1,60.0,0.011666666666666667,0.23333333333333334,0.011666666666666667,59,7.189719283330701e-05,0.004250790983395536,0.06779661016949153,-0.02155929807556991,0.019849999999999996,-0.033288790625559894,11,-0.002892868563077337,-0.031365247877002234,0.0,-0.02155929807556991,0.0,-0.031365247877002234,12,0.0016017398670114917,0.01939111339325006,0.08333333333333333,-0.0003,0.019849999999999996,-0.00014999999999987246,12,-0.00037419562676252466,-0.004481117562289749,0.08333333333333333,-0.004132300884955753,0.002528568862682718,-0.006843033109624308,12,0.0019254260421826457,0.0233513692240801,0.16666666666666666,-0.008483334989017838,0.017076888525495364,-0.008780767679396062
RSI_DIV_TV_OSC,REVERSAL,20,RSI_BULL_DIV_PROXY==1 & TV_OSC_D>0.1,20.0,0.009166666666666667,0.18333333333333332,0.009166666666666667,59,0.0005974349274095239,0.03586635600251742,0.0847457627118644,-0.012550000000000028,0.019949999999999996,-0.0209749925726187,11,0.00019167692054843045,0.0021104679907473223,0.09090909090909091,-0.004964566228946726,0.011174491037164598,-0.008963856512163582,12,0.0016391422596966263,0.019848007549874813,0.08333333333333333,-5e-05,0.019949999999999996,-5.0000000000105516e-05,12,0.0002146162740713524,0.0025784374342396887,0.08333333333333333,-5e-05,0.0026285688626827178,-4.999999999999449e-05,12,0.0009171846053478895,0.011061906380022801,0.16666666666666666,-0.012550000000000028,0.017176888525495364,-0.02097499257261881
RSI_DIV_TV_OSC,REVERSAL,20,RSI_BULL_DIV_PROXY==1 & TV_OSC_D>0.1,40.0,0.009166666666666667,0.18333333333333332,0.009166666666666667,59,0.0005787975944726734,0.0347286093957857,0.0847457627118644,-0.012600000000000028,0.019899999999999998,-0.021220767474457558,11,0.00015980172553756636,0.0017592241669908137,0.09090909090909091,-0.005064566228946726,0.011124491037164598,-0.009262229283525047,12,0.0016267027539726266,0.019696030199000125,0.08333333333333333,-0.0001,0.019899999999999998,-9.999999999998899e-05,12,0.00020629169667392758,0.0024783110057964297,0.08333333333333333,-0.0001,0.002578568862682718,-9.999999999998899e-05,12,0.0008838647379308356,0.010658089379253832,0.16666666666666666,-0.012600000000000028,0.017126888525495366,-0.021220767474457336
RSI_DIV_TV_OSC,REVERSAL,20,RSI_BULL_DIV_PROXY==1 & TV_OSC_D>0.1,60.0,0.009166666666666667,0.18333333333333332,0.009166666666666667,59,0.0005601593354545498,0.033592034835914664,0.0847457627118644,-0.01265000000000003,0.019849999999999996,-0.02146649301460657,11,0.00012792411552255023,0.0014080656681145776,0.09090909090909091,-0.005164566228946726,0.011074491037164597,-0.009560547175049505,12,0.0016142627847078694,0.019544067946625,0.08333333333333333,-0.00015,0.019849999999999996,-0.00014999999999998348,12,0.00019796677283986168,0.0023781895773533623,0.08333333333333333,-0.00015,0.002528568862682718,-0.0001500000000000945,12,0.0008505443157352696,0.010254413507235105,0.16666666666666666,-0.01265000000000003,0.017076888525495364,-0.021466493014606347
OBV_TV_CONFIRM,VOLUME,20,OBV_SLOPE20>0 & TV_ALL_D>0.1,20.0,0.005,0.1,0.005000000000000001,59,-0.00020905128651239197,-0.012259547165362594,0.03389830508474576,-0.009140909090909088,0.006740124319835578,-0.009239992522852347,11,0.0,0.0,0.0,0.0,0.0,0.0,12,-0.00012523601646602622,-0.0015017974816484703,0.0,-0.0014518700751522118,0.0,-0.0015017974816484703,12,0.0,0.0,0.0,0.0,0.0,0.0,12,-0.0001304863851328847,-0.001564713348254032,0.08333333333333333,-0.0028000009536743144,0.001338887509151804,-0.002899718460578904
OBV_TV_CONFIRM,VOLUME,20,OBV_SLOPE20>0 & TV_ALL_D>0.1,40.0,0.005,0.1,0.005000000000000001,59,-0.00021922938516167812,-0.012852641940391374,0.03389830508474576,-0.009190909090909088,0.006690124319835578,-0.00938906100100001,11,0.0,0.0,0.0,0.0,0.0,0.0,12,-0.00013357474583524197,-0.0016017198881447259,0.0,-0.001501870075152212,0.0,-0.0016017198881447259,12,0.0,0.0,0.0,0.0,0.0,0.0,12,-0.0001471576990186859,-0.0017644638334455287,0.08333333333333333,-0.002850000953674314,0.001288887509151804,-0.003049420981983575
OBV_TV_CONFIRM,VOLUME,20,OBV_SLOPE20>0 & TV_ALL_D>0.1,60.0,0.005,0.1,0.005000000000000001,59,-0.0002294078896654248,-0.013445410249420031,0.03389830508474576,-0.00924090909090909,0.006640124319835578,-0.009538114526102204,11,0.0,0.0,0.0,0.0,0.0,0.0,12,-0.0001419138229376472,-0.0017016372946409009,0.0,-0.0015518700751522118,0.0,-0.0017016372946409009,12,0.0,0.0,0.0,0.0,0.0,0.0,12,-0.00016382956887214039,-0.0019641843450705077,0.08333333333333333,-0.0029000009536743142,0.001238887509151804,-0.0031991085186381385
ATRP_RISK_GATE,RISK,20,ATRP14_RANK60<0.8,20.0,0.4225000000000001,8.45,0.39625,59,-0.0023060769438638584,-0.12734558622227377,0.423728813559322,-0.12803551796852322,0.12044580429327435,-0.39116015885575073,11,-0.01902552651755414,-0.19046660056207554,0.2727272727272727,-0.05383068122761408,0.02870160375995824,-0.15375145669327872,12,-0.0061639384594367125,-0.07151046346202583,0.4166666666666667,-0.08727561293564436,0.06310158781593424,-0.16321689171553222,12,0.008357339011615068,0.10502871138569025,0.5,-0.057602664096102034,0.07411992507591884,-0.1109849614102082,12,0.015332785921817959,0.20033072131767193,0.5,-0.05688635525175034,0.12044580429327435,-0.09156218674609873
ATRP_RISK_GATE,RISK,20,ATRP14_RANK60<0.8,40.0,0.4225000000000001,8.45,0.39625,59,-0.003115625264041629,-0.1681547448192383,0.423728813559322,-0.12938551796852324,0.11974580429327436,-0.4105192367833156,11,-0.01985985254917329,-0.1980081308080961,0.2727272727272727,-0.05508068122761408,0.027751603759958242,-0.1591083260853794,12,-0.006884637611233141,-0.07955805823870477,0.4166666666666667,-0.08822561293564435,0.06270158781593424,-0.16782921820990038,12,0.007579822215108908,0.09484727260195402,0.5,-0.058852664096102035,0.07356992507591884,-0.11449758335045535,12,0.014450551845386881,0.187874591073649,0.5,-0.05763635525175034,0.11974580429327436,-0.09266155665807574
ATRP_RISK_GATE,RISK,20,ATRP14_RANK60<0.8,60.0,0.4225000000000001,8.45,0.39625,59,-0.003925306519309784,-0.20709258304808975,0.4067796610169492,-0.13073551796852323,0.11904580429327435,-0.42971737248138964,11,-0.020694274426078397,-0.20548659302376815,0.2727272727272727,-0.056330681227614074,0.02680160375995824,-0.16443618177434172,12,-0.0076054157798077825,-0.0875425394722783,0.4166666666666667,-0.08917561293564435,0.062301587815934235,-0.17242051957129956,12,0.006802210259441186,0.08475066126088837,0.5,-0.06010266409610203,0.07301992507591884,-0.11799974517375944,12,0.013568256822400458,0.1755362039131585,0.5,-0.058386355251750344,0.11904580429327435,-0.09376032657005251
STRENGTH_NOT_DEEP,RISK,20,DIST_MA60>-0.2 & ADX14<35,20.0,0.25916666666666666,5.183333333333334,0.2554166666666667,59,-0.00536168671522427,-0.27180806348391295,0.3389830508474576,-0.09665080364190014,0.06634157632543877,-0.35632740137127605,11,-0.01287877310697678,-0.13288759153884822,0.18181818181818182,-0.053100993814364145,0.0163213270899218,-0.10456195053821726,12,-0.0020124003363129247,-0.023883305046361825,0.4166666666666667,-0.09665080364190014,0.04905460752951877,-0.02805455927042466,12,-0.001458111690492235,-0.017357698150036738,0.3333333333333333,-0.05824327872091043,0.06634157632543877,-0.10886902239570262,12,0.0013500145984257955,0.016321005730396854,0.4166666666666667,-0.01954600165667986,0.046238539504252246,-0.03371330546304652
STRENGTH_NOT_DEEP,RISK,20,DIST_MA60>-0.2 & ADX14<35,40.0,0.25916666666666666,5.183333333333334,0.2554166666666667,59,-0.0058846369996725136,-0.2940558572271105,0.3050847457627119,-0.09745080364190015,0.06614157632543878,-0.371140669906907,11,-0.013532294883543341,-0.1391815013575879,0.18181818181818182,-0.05370099381436414,0.015771327089921797,-0.10883779604893296,12,-0.002379083676904978,-0.028178388197342863,0.4166666666666667,-0.09745080364190015,0.04855460752951877,-0.02928195992540361,12,-0.001871338868881455,-0.022226376086562416,0.3333333333333333,-0.05924327872091043,0.06614157632543878,-0.11096339584796311,12,0.0008839689301941613,0.010659351897128078,0.3333333333333333,-0.020096001656679862,0.04588853950425225,-0.03659441085320214
STRENGTH_NOT_DEEP,RISK,20,DIST_MA60>-0.2 & ADX14<35,60.0,0.25916666666666666,5.183333333333334,0.2554166666666667,59,-0.0064077194610168186,-0.315640479032109,0.3050847457627119,-0.09825080364190014,0.06594157632543877,-0.38562501069521316,11,-0.014185941665322848,-0.1454350446681104,0.18181818181818182,-0.054300993814364144,0.015221327089921797,-0.11309664902375516,12,-0.002745830667403285,-0.03245688184789952,0.4166666666666667,-0.09825080364190014,0.04805460752951877,-0.030508359201604773,12,-0.00228468859413633,-0.027074366398554872,0.3333333333333333,-0.06024327872091043,0.06594157632543877,-0.11305473638830721,12,0.00041784985207490405,0.005025737791235496,0.3333333333333333,-0.02064600165667986,0.04553853950425225,-0.0395433429190587
POOL50_TVALL,RERANK,50,rank(-M1_MOM20_ADJ)+rank(TV_ALL_D),20.0,0.9833333333333333,19.666666666666668,0.9458333333333334,59,-0.0012358809864825274,-0.07036391299951894,0.5084745762711864,-0.14955396208256108,0.13697069286610256,-0.479764276647047,11,-0.008484435285509063,-0.08946866291856881,0.36363636363636365,-0.11826024001273136,0.10658607529213601,-0.23236022852705684,12,0.013746616364494212,0.17802094405418845,0.5833333333333334,-0.1383915472329222,0.13697069286610256,-0.16304217151442313,12,-0.02745869165967066,-0.28402693782484145,0.4166666666666667,-0.14955396208256108,0.13259103166383984,-0.43711493750712727,12,0.023402063399602685,0.31994385721715224,0.8333333333333334,-0.10455961533255882,0.09947252790081176,-0.023202144796810042
POOL50_TVALL,RERANK,50,rank(-M1_MOM20_ADJ)+rank(TV_ALL_D),40.0,0.9833333333333333,19.666666666666668,0.9458333333333334,59,-0.0031646546213762385,-0.17056513124075667,0.5084745762711864,-0.15155396208256108,0.13507069286610257,-0.5183626745941736,11,-0.010434618225686433,-0.10897593785448767,0.36363636363636365,-0.12026024001273136,0.10458607529213601,-0.24026330525540218,12,0.01179592550482366,0.1511054605435891,0.5833333333333334,-0.14039154723292221,0.13507069286610257,-0.16828015761719184,12,-0.02939638978587258,-0.3009587106912638,0.4166666666666667,-0.15155396208256108,0.13059103166383984,-0.4462630095796546,12,0.021480874924276996,0.29051446727475816,0.8333333333333334,-0.10655961533255882,0.09767252790081175,-0.025202144796810044
POOL50_TVALL,RERANK,50,rank(-M1_MOM20_ADJ)+rank(TV_ALL_D),60.0,0.9833333333333333,19.666666666666668,0.9458333333333334,59,-0.005093469647458284,-0.2601313801117582,0.4745762711864407,-0.15355396208256109,0.13317069286610256,-0.5548008162426917,11,-0.012384826076262428,-0.12810278004968267,0.36363636363636365,-0.12226024001273136,0.10258607529213601,-0.24810120322864593,12,0.00984519424547855,0.12475423383398865,0.5833333333333334,-0.14239154723292222,0.13317069286610256,-0.1734962873663567,12,-0.03133411374097822,-0.3175229303438072,0.3333333333333333,-0.15355396208256109,0.12859103166383984,-0.45528084731814666,12,0.019559663933481887,0.26168734113577674,0.75,-0.10855961533255883,0.09587252790081176,-0.027202144796810046
POOL50_TVOSC,RERANK,50,rank(-M1_MOM20_ADJ)+rank(TV_OSC_D),20.0,0.9833333333333333,19.666666666666668,0.9483333333333335,59,0.00023760681280374747,0.014115837426758482,0.4915254237288136,-0.1379681417715856,0.1644586778758131,-0.5077604962198199,11,-0.015071811450498357,-0.15384439026239716,0.2727272727272727,-0.1165213754365375,0.10226143415158455,-0.21750071635588786,12,0.02019733748188627,0.2711893018765301,0.6666666666666666,-0.1379681417715856,0.1644586778758131,-0.17102848426072403,12,-0.029840891297407548,-0.3047906780830957,0.3333333333333333,-0.133092440258254,0.11708095128076627,-0.45325103980381665,12,0.02782717630497661,0.39008436226751453,0.8333333333333334,-0.10603435630800603,0.09617262631850303,-0.001327841383946593
POOL50_TVOSC,RERANK,50,rank(-M1_MOM20_ADJ)+rank(TV_OSC_D),40.0,0.9833333333333333,19.666666666666668,0.9483333333333335,59,-0.001695880519526421,-0.09529095934394316,0.4915254237288136,-0.1399681417715856,0.1625586778758131,-0.544457247462541,11,-0.016981584883462835,-0.17171806359652375,0.2727272727272727,-0.1182213754365375,0.10026143415158455,-0.22666137109037987,12,0.01822984654065379,0.2420808787988884,0.6666666666666666,-0.1399681417715856,0.1625586778758131,-0.1763140528240036,12,-0.031805160179357576,-0.32149482582970623,0.3333333333333333,-0.135092440258254,0.11508095128076627,-0.4623425151358892,12,0.025889838480082226,0.35896645731740784,0.8333333333333334,-0.10803435630800604,0.09427262631850303,-0.003327841383946595
POOL50_TVOSC,RERANK,50,rank(-M1_MOM20_ADJ)+rank(TV_OSC_D),60.0,0.9833333333333333,19.666666666666668,0.9483333333333335,59,-0.003629407764750233,-0.19307503293295625,0.4915254237288136,-0.1419681417715856,0.1606586778758131,-0.5784836971005032,11,-0.018891371624805375,-0.18924796667566568,0.2727272727272727,-0.1199213754365375,0.09826143415158455,-0.23573251842486265,12,0.01626231644668363,0.21358406150982634,0.6666666666666666,-0.1419681417715856,0.1606586778758131,-0.18157711516459907,12,-0.03376945757962017,-0.33783055588878086,0.3333333333333333,-0.137092440258254,0.11308095128076627,-0.4713015374730076,12,0.02395248085166603,0.32848798410309676,0.8333333333333334,-0.11003435630800604,0.09237262631850303,-0.0053278413839465966
POOL50_REVERSAL,RERANK,50,rank(-M1_MOM20_ADJ)+rank(TV_OSC_D)-rank(TV_MA_D),20.0,0.9833333333333333,19.666666666666668,0.9375,59,-0.007253271725051453,-0.34916724274408506,0.4576271186440678,-0.14862809227879298,0.1716231738834138,-0.6080847375944691,11,-0.022988494537942872,-0.2257228213936966,0.2727272727272727,-0.13059988890209567,0.110969494655302,-0.2430255168192641,12,0.0059698615032618965,0.07403797057438277,0.6666666666666666,-0.14862809227879298,0.1716231738834138,-0.1888184562602725,12,-0.03332720553226691,-0.33418441826902057,0.3333333333333333,-0.14027283149383038,0.0969798387513402,-0.42683651581751514,12,0.018495675815342467,0.24597771182551442,0.5,-0.056897133133856095,0.11648846462406069,-0.03153086160269791
POOL50_REVERSAL,RERANK,50,rank(-M1_MOM20_ADJ)+rank(TV_OSC_D)-rank(TV_MA_D),40.0,0.9833333333333333,19.666666666666668,0.9375,59,-0.009165774197013662,-0.41915669842941927,0.4576271186440678,-0.15062809227879298,0.16972317388341382,-0.6383868092013685,11,-0.024894594848692338,-0.24217801240400116,0.2727272727272727,-0.13249988890209566,0.10916949465530199,-0.25203501153411423,12,0.004062242079535404,0.04985090769203415,0.6666666666666666,-0.15062809227879298,0.16972317388341382,-0.19359932855073847,12,-0.03525756003800824,-0.34996519952813254,0.3333333333333333,-0.14227283149383038,0.0950798387513402,-0.43613313849196234,12,0.016550253339608526,0.2177166244791553,0.5,-0.0588971331338561,0.11458846462406069,-0.03729480122869089
POOL50_REVERSAL,RERANK,50,rank(-M1_MOM20_ADJ)+rank(TV_OSC_D)-rank(TV_MA_D),60.0,0.9833333333333333,19.666666666666668,0.9375,59,-0.011078320543082373,-0.48173489744476894,0.4576271186440678,-0.15262809227879298,0.1678231738834138,-0.6663992610287561,11,-0.0268007239159087,-0.25831490870711427,0.2727272727272727,-0.13439988890209567,0.10736949465530199,-0.2609550447485274,12,0.0021545840879608883,0.02616360756858982,0.6666666666666666,-0.15262809227879298,0.1678231738834138,-0.19836141128596751,12,-0.0371879441179918,-0.3654026765596926,0.3333333333333333,-0.14427283149383038,0.0931798387513402,-0.44529768802344494,12,0.0146048110764491,0.19004396975714366,0.5,-0.06089713313385609,0.1126884646240607,-0.04303583256955135
POOL50_MTF,RERANK,50,rank(-M1_MOM20_ADJ)+rank(TV_ALL_D)+rank(TV_ALL_W)+rank(TV_ALL_M),20.0,0.9833333333333333,19.666666666666668,0.9333333333333335,59,0.0019683223609090394,0.12301482555130017,0.5423728813559322,-0.13651867293345413,0.1481545826321224,-0.4980250050887426,11,-0.0005971159818783946,-0.006548700775010463,0.5454545454545454,-0.07996146111997214,0.13110900100277673,-0.15674666261247838,12,-0.0026860484853635375,-0.031760639121151346,0.5,-0.13651867293345413,0.10596620525728234,-0.2529309672306592,12,-0.017572201570908226,-0.19163460933995857,0.3333333333333333,-0.1260783511502373,0.1481545826321224,-0.378629206293305,12,0.027061931670172183,0.37771563586255574,0.75,-0.08317678811324315,0.11256067923882117,-0.006858365247991216
POOL50_MTF,RERANK,50,rank(-M1_MOM20_ADJ)+rank(TV_ALL_D)+rank(TV_ALL_W)+rank(TV_ALL_M),40.0,0.9833333333333333,19.666666666666668,0.9333333333333335,59,6.682173993202611e-05,0.003950132227711123,0.5084745762711864,-0.13851867293345413,0.1461545826321224,-0.522877508936942,11,-0.0025660765150628696,-0.027867454230934285,0.45454545454545453,-0.08196146111997214,0.12920900100277674,-0.16527903134686595,12,-0.0045656839041180435,-0.05343313057183552,0.5,-0.13851867293345413,0.10406620525728234,-0.2587205329116308,12,-0.019474708409496073,-0.21022096021808367,0.3333333333333333,-0.1278783511502373,0.1461545826321224,-0.3848273177431264,12,0.02517737611310235,0.3476842778665874,0.75,-0.08497678811324316,0.11066067923882117,-0.008858365247991218
